web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,nombre pièces,nombre salle bain,superficie (m2),adresse
"1752966226-2407","https://sn.coinafrique.com/categorie/appartements","Location Studio - Ouest Foire","https://sn.coinafrique.com/annonce/appartements/location-studio-ouest-foire-3994742","91","https://sn.coinafrique.com/categorie/appartements?page=91","5","2","","Almadies, Dakar, Sénégal"
"1752966229-2408","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Zone de Captage","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zone-de-captage-3956309","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","3","180 m2","Sicap Liberté, Dakar, Sénégal"
"1752966232-2409","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Sicap Baobab","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sicap-baobab-3961134","91","https://sn.coinafrique.com/categorie/appartements?page=91","3","2","250 m2","Sicap Liberté, Dakar, Sénégal"
"1752966234-2410","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces standing - Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-standing-plateau-3956584","91","https://sn.coinafrique.com/categorie/appartements?page=91","3","3","","Dakar Plateau, Dakar, Sénégal"
"1752966237-2411","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-fann-3995918","91","https://sn.coinafrique.com/categorie/appartements?page=91","2","2","","Fann, Dakar, Sénégal"
"1752966240-2412","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Keur gorgui sacré-cœur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-gorgui-sacre-cur-3957285","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","3","191","Sacré-Coeur, Dakar, Sénégal"
"1752966242-2413","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-3995947","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","4","","Point E, Dakar, Sénégal"
"1752966245-2414","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces au Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-au-virage-3957607","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","4","220 m2","Sicap Liberté, Dakar, Sénégal"
"1752966248-2415","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-dakar-plateau-3957654","91","https://sn.coinafrique.com/categorie/appartements?page=91","5","4","12","Dakar Plateau, Dakar, Sénégal"
"1752966250-2416","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-almadies-3957663","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","3","300 m2","Sicap Liberté, Dakar, Sénégal"
"1752966253-2417","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Médina","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-medina-3957664","91","https://sn.coinafrique.com/categorie/appartements?page=91","","","","Medina, Dakar, Sénégal"
"1752966256-2418","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Keur Massar","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3957652","91","https://sn.coinafrique.com/categorie/appartements?page=91","","","","Keur Massar, Sénégal"
"1752966259-2419","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3957552","91","https://sn.coinafrique.com/categorie/appartements?page=91","4","3","12","Almadies, Dakar, Sénégal"
"1752966261-2420","https://sn.coinafrique.com/categorie/appartements","Location appartement 6 pièces au Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-6-pieces-au-virage-3978551","90","https://sn.coinafrique.com/categorie/appartements?page=90","6","3","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752966264-2421","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Cité keur gorgui - sacré-cœ...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cite-keur-gorgui-sacre-cur-3958703","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","5","191","Sacré-Coeur, Dakar, Sénégal"
"1752966267-2422","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-3958977","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","13","Dakar Plateau, Dakar, Sénégal"
"1752966269-2423","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Sicap Liberté 6 Extension","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-sicap-liberte-6-extension-3997831","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","160","Sicap Liberté, Dakar, Sénégal"
"1752966272-2424","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-sicap-liberte-3997859","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","155","Sicap Liberté, Dakar, Sénégal"
"1752966275-2425","https://sn.coinafrique.com/categorie/appartements","Vente appartement F2 - Point E","https://sn.coinafrique.com/annonce/appartements/vente-appartement-f2-point-e-3979722","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Point E, Dakar, Sénégal"
"1752966278-2426","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces haut standing à Baobab","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-haut-standing-a-baobab-3959053","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752966281-2427","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces 250 m² aux Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-250-m-aux-almadies-3979727","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Almadies, Dakar, Sénégal"
"1752966284-2428","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces  à Mermoz pyrotechnie","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-mermoz-pyrotechnie-3998079","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","1111 m2","Fann-Point E-Amitié, Dakar, Sénégal"
"1752966286-2429","https://sn.coinafrique.com/categorie/appartements","Vente appartement - Point E","https://sn.coinafrique.com/annonce/appartements/vente-appartement-point-e-3955869","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Point E, Dakar, Sénégal"
"1752966290-2430","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-3959369","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","200 m2","","Sicap Liberté, Dakar, Sénégal"
"1752966292-2431","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Corniche Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-corniche-mamelles-3998399","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","1","Mamelles, Dakar, Sénégal"
"1752966295-2432","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Mariste","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mariste-3998410","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","1","","Mariste, Dakar, Sénégal"
"1752966298-2433","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadies-3998422","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","5","2000 m2","Almadies, Dakar, Sénégal"
"1752966301-2434","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-mermoz-3956453","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752966304-2435","https://sn.coinafrique.com/categorie/appartements","Location appartement - Scat Urbam","https://sn.coinafrique.com/annonce/appartements/location-appartement-scat-urbam-3962592","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","1","Sicap foire, Dakar, Sénégal"
"1752966306-2436","https://sn.coinafrique.com/categorie/appartements","Vente appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-5-pieces-almadies-3998832","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","4","","Almadies, Dakar, Sénégal"
"1752966309-2437","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Ouest-Foire","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-ouest-foire-3999450","90","https://sn.coinafrique.com/categorie/appartements?page=90","2","1","150","Ouest Foire, Dakar, Sénégal"
"1752966312-2438","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Ouest-Foire","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ouest-foire-3999462","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","1","","Ouest Foire, Dakar, Sénégal"
"1752966315-2439","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces au Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-au-point-e-3969075","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","250 m2","Sicap Liberté, Dakar, Sénégal"
"1752966318-2440","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-3969111","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","250 m2","Sicap Liberté, Dakar, Sénégal"
"1752966321-2441","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-almadies-3977020","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752966324-2442","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces à Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-ngor-almadies-3977070","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752966326-2443","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces au Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-au-point-e-3969172","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752966329-2444","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mamelles-3999882","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Mamelles, Dakar, Sénégal"
"1752966332-2445","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-mamelles-3999893","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Mamelles, Dakar, Sénégal"
"1752966334-2446","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Ngor Extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-extension-4000184","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","2","150 m2","Dakar, Sénégal"
"1752966337-2447","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-4000986","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","130","Ngor, Dakar, Sénégal"
"1752966340-2448","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Liberté 6","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-liberte-6-4001205","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","168","Sicap Liberté, Dakar, Sénégal"
"1752966343-2449","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-point-e-3960780","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","4","190","Point E, Dakar, Sénégal"
"1752966345-2450","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-dakar-plateau-3962325","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","5","12","Dakar Plateau, Dakar, Sénégal"
"1752966348-2451","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3959682","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","","Almadies, Dakar, Sénégal"
"1752966351-2452","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-3959633","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","","Mamelles, Dakar, Sénégal"
"1752966354-2453","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Sicap Baobab","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sicap-baobab-3972797","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","1","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752966357-2454","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mamelles-3966786","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","170","Mamelles, Dakar, Sénégal"
"1752966361-2455","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-almadies-3965106","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Almadies, Dakar, Sénégal"
"1752966364-2456","https://sn.coinafrique.com/categorie/appartements","Vente appartements 5 pièces - Fatick","https://sn.coinafrique.com/annonce/appartements/vente-appartements-5-pieces-fatick-4004538","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","3","625","Fatick, Sénégal"
"1752966366-2457","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-almadies-3965491","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Almadies, Dakar, Sénégal"
"1752966369-2458","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sicap-liberte-3965622","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","12","Sicap Liberté, Dakar, Sénégal"
"1752966372-2459","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-yoff-4005302","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","150","Yoff, Dakar, Sénégal"
"1752966375-2460","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Tivaoune Peulh","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-tivaoune-peulh-4005316","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","2","150 m2","Keur Massar, Sénégal"
"1752966378-2461","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-ngor-4005529","90","https://sn.coinafrique.com/categorie/appartements?page=90","2","2","80","Ngor, Dakar, Sénégal"
"1752966380-2462","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Fann Hock","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-fann-hock-3966391","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","","Fann, Dakar, Sénégal"
"1752966383-2463","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ouakam-4005825","90","https://sn.coinafrique.com/categorie/appartements?page=90","1","","","Ouakam, Dakar, Sénégal"
"1752966386-2464","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-ouakam-3966972","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","5","250","Ouakam, Dakar, Sénégal"
"1752966389-2465","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-3967464","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","","Almadies, Dakar, Sénégal"
"1752966391-2466","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-4006963","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","1 m2","Almadies, Dakar, Sénégal"
"1752966394-2467","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-point-e-4007122","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","187","Point E, Dakar, Sénégal"
"1752966397-2468","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Guédiawaye","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-guediawaye-4007146","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","80","Guediawaye, Dakar, Sénégal"
"1752966400-2469","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-4007237","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","","Dakar, Sénégal"
"1752966403-2470","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Maristes","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-maristes-4007261","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","3","150 m2","Dakar, Sénégal"
"1752966406-2471","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces à Karack","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-karack-3968079","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","200 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752966409-2472","https://sn.coinafrique.com/categorie/appartements","Location appartements 03 pièces - Mariste","https://sn.coinafrique.com/annonce/appartements/location-appartements-03-pieces-mariste-4007557","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","100","Mariste, Dakar, Sénégal"
"1752966412-2473","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-almadies-3968299","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Almadies, Dakar, Sénégal"
"1752966415-2474","https://sn.coinafrique.com/categorie/appartements","Location studio - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-studio-ouakam-4008028","90","https://sn.coinafrique.com/categorie/appartements?page=90","2","2","","Ouakam, Dakar, Sénégal"
"1752966420-2475","https://sn.coinafrique.com/categorie/appartements","Location appartement haut standing 3 pièces - Corniche Mame...","https://sn.coinafrique.com/annonce/appartements/location-appartement-haut-standing-3-pieces-corniche-mamelles-3968858","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Mamelles, Dakar, Sénégal"
"1752966423-2476","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies 2","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-2-4008490","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","150 m2","Almadies 2, Dakar, Sénégal"
"1752966426-2477","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-3969503","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Almadies, Dakar, Sénégal"
"1752966429-2478","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-3971128","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Almadies, Dakar, Sénégal"
"1752966431-2479","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Cité Bambilor","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-bambilor-4010893","90","https://sn.coinafrique.com/categorie/appartements?page=90","2","2","150 m2","Rufisque, Sénégal"
"1752966434-2480","https://sn.coinafrique.com/categorie/appartements","Location appartements 6 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-6-pieces-almadies-4010990","90","https://sn.coinafrique.com/categorie/appartements?page=90","6","4","385","Almadies, Dakar, Sénégal"
"1752966437-2481","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Cité Namora Tivaoune peulh","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-namora-tivaoune-peulh-4011406","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","150 m2","Keur Massar, Sénégal"
"1752966440-2482","https://sn.coinafrique.com/categorie/appartements","Location appartement F5 - Virage Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartement-f5-virage-yoff-3972036","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","5","230","Yoff, Dakar, Sénégal"
"1752966443-2483","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Sicap liberté","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-sicap-liberte-3972442","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","12","Sicap Liberté, Dakar, Sénégal"
"1752966446-2484","https://sn.coinafrique.com/categorie/appartements","Location studio 2 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-studio-2-pieces-mamelles-3970870","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Mamelles, Dakar, Sénégal"
"1752966449-2485","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces à Biagui","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-a-biagui-3970491","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Bambey, Sénégal"
"1752966452-2486","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4012394","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Dakar, Sénégal"
"1752966455-2487","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mermoz-Sacré Coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3971136","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752966458-2488","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Zac Kounoune","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-zac-kounoune-4013291","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","100","Keur Massar, Sénégal"
"1752966461-2489","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Sicap amitié","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-sicap-amitie-3973675","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","180","Sicap Liberté, Dakar, Sénégal"
"1752966464-2490","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces -","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-3984455","90","https://sn.coinafrique.com/categorie/appartements?page=90","5","4","","Damel, Dakar, Sénégal"
"1752966467-2491","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces à Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-a-dakar-plateau-3974305","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","","Dakar Plateau, Dakar, Sénégal"
"1752966470-2492","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-fann-3974760","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","3","12","Fann, Dakar, Sénégal"
"1752966473-2493","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-dakar-3975439","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","250","Dakar, Sénégal"
"1752966476-2494","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Sacré-Coeur 1","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-sacre-coeur-1-3975429","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","175","Sacré-Coeur, Dakar, Sénégal"
"1752966479-2495","https://sn.coinafrique.com/categorie/appartements","Location appartement 5 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-ouakam-3978606","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","250","Ouakam, Dakar, Sénégal"
"1752966482-2496","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Cité biagui","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-biagui-3976230","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","","Yoff, Dakar, Sénégal"
"1752966485-2497","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Liberté 6 extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-liberte-6-extension-3974208","90","https://sn.coinafrique.com/categorie/appartements?page=90","","","","Sicap Liberté, Dakar, Sénégal"
"1752966488-2498","https://sn.coinafrique.com/categorie/appartements","Location Appartement 3 pièces - Parcelles assainies","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-parcelles-assainies-4015687","90","https://sn.coinafrique.com/categorie/appartements?page=90","1","1","","Parcelle Assainies, Dakar, Sénégal"
"1752966491-2499","https://sn.coinafrique.com/categorie/appartements","Location Appartements 3 pièces - Sicap liberté","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-sicap-liberte-4015763","90","https://sn.coinafrique.com/categorie/appartements?page=90","3","2","150","Sicap Liberté, Dakar, Sénégal"
"1752966494-2500","https://sn.coinafrique.com/categorie/appartements","Location villa duplex 4 pièces - Sacré-cœur 1","https://sn.coinafrique.com/annonce/appartements/location-villa-duplex-4-pieces-sacre-cur-1-3976739","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","4","340","Sacré-Coeur, Dakar, Sénégal"
"1752966497-2501","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces aux Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-aux-mamelles-3976776","90","https://sn.coinafrique.com/categorie/appartements?page=90","4","3","","Mamelles, Dakar, Sénégal"
"1752966501-2502","https://sn.coinafrique.com/categorie/appartements","Vente Appartement 3 pièces - Sacré-cœur","https://sn.coinafrique.com/annonce/appartements/vente-appartement-3-pieces-sacre-cur-4016130","90","https://sn.coinafrique.com/categorie/appartements?page=90","2","1","155 m2","Mamelles, Dakar, Sénégal"
