web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,nombre pièces,nombre salle bain,superficie (m2),adresse
"1752948651-520","https://sn.coinafrique.com/categorie/villas","Vente villa 15 pièces - Parcelles Assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-15-pieces-parcelles-assainies-2300249","113","https://sn.coinafrique.com/categorie/villas?page=113","15","8","180 m2","Parcelle Assainies, Dakar, Sénégal"
"1752948654-521","https://sn.coinafrique.com/categorie/villas","Vente villa   - Golf sud","https://sn.coinafrique.com/annonce/villas/vente-villa-golf-sud-2300276","113","https://sn.coinafrique.com/categorie/villas?page=113","150 m2","","","Guédiawaye, Dakar, Sénégal"
"1752948658-522","https://sn.coinafrique.com/categorie/villas","Vente Villa 2 pièces - Saly","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-saly-2300381","113","https://sn.coinafrique.com/categorie/villas?page=113","2","3","300","Saly, Sénégal"
"1752948662-523","https://sn.coinafrique.com/categorie/villas","Vente Villas - Fann","https://sn.coinafrique.com/annonce/villas/vente-villas-fann-2300427","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Fann, Dakar, Sénégal"
"1752948666-524","https://sn.coinafrique.com/categorie/villas","Vente villa  R+1 - Zac mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-2300911","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948669-525","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-dakar-2301201","113","https://sn.coinafrique.com/categorie/villas?page=113","3","1","150 m2","Guédiawaye, Dakar, Sénégal"
"1752948675-526","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-2301618","113","https://sn.coinafrique.com/categorie/villas?page=113","4","3","150 m2","Dakar, Sénégal"
"1752948678-527","https://sn.coinafrique.com/categorie/villas","Vente villa   pièces - Zac mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-pieces-zac-mbao-2301959","113","https://sn.coinafrique.com/categorie/villas?page=113","167 m2","","","Dakar, Sénégal"
"1752948681-528","https://sn.coinafrique.com/categorie/villas","Location Villa aux Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-aux-almadies-2302101","113","https://sn.coinafrique.com/categorie/villas?page=113","1","4","","Dakar, Sénégal"
"1752948684-529","https://sn.coinafrique.com/categorie/villas","Vente Villa - Tivaoune Peulh","https://sn.coinafrique.com/annonce/villas/vente-villa-tivaoune-peulh-2302615","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948686-530","https://sn.coinafrique.com/categorie/villas","Vente villa 7 pièces - Ouest Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-ouest-foire-2303101","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948689-531","https://sn.coinafrique.com/categorie/villas","Vente villa - Zac Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2303169","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948692-532","https://sn.coinafrique.com/categorie/villas","Vente Villa r+1 8 Pièces 150 m² - Ouest-foire","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-8-pieces-150-m-ouest-foire-2303269","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948695-533","https://sn.coinafrique.com/categorie/villas","Vente villa  meublée - Keur massar","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-keur-massar-2303288","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948698-534","https://sn.coinafrique.com/categorie/villas","Vente Villa r+1 6 Pièces 150 m² - Ouest-foire","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-6-pieces-150-m-ouest-foire-2303326","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948701-535","https://sn.coinafrique.com/categorie/villas","Vente Villa - Mamelles","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-2303927","113","https://sn.coinafrique.com/categorie/villas?page=113","6","5","565 m2","Dakar, Sénégal"
"1752948703-536","https://sn.coinafrique.com/categorie/villas","Vente Villa - Ouest Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-2303988","113","https://sn.coinafrique.com/categorie/villas?page=113","5","2","150 m2","Dakar, Sénégal"
"1752948706-537","https://sn.coinafrique.com/categorie/villas","Vente Maison Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-maison-keur-massar-2303997","113","https://sn.coinafrique.com/categorie/villas?page=113","4","2","150 m2","Dakar, Sénégal"
"1752948709-538","https://sn.coinafrique.com/categorie/villas","Vente Maison Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-maison-keur-massar-2304004","113","https://sn.coinafrique.com/categorie/villas?page=113","7","3","150 m2","Dakar, Sénégal"
"1752948712-539","https://sn.coinafrique.com/categorie/villas","Vente Villa Niague","https://sn.coinafrique.com/annonce/villas/vente-villa-niague-2304905","113","https://sn.coinafrique.com/categorie/villas?page=113","150 m2","","","Keur Massar, Sénégal"
"1752948715-540","https://sn.coinafrique.com/categorie/villas","Vente villa - Fadia","https://sn.coinafrique.com/annonce/villas/vente-villa-fadia-2305288","113","https://sn.coinafrique.com/categorie/villas?page=113","5","3","300 m2","Point E, Dakar, Sénégal"
"1752948717-541","https://sn.coinafrique.com/categorie/villas","Vente villa - Mamelles","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-2306108","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948721-542","https://sn.coinafrique.com/categorie/villas","Location villas 07 pièces - Ouakam","https://sn.coinafrique.com/annonce/villas/location-villas-07-pieces-ouakam-2306191","113","https://sn.coinafrique.com/categorie/villas?page=113","7","5","500","Ouakam, Dakar, Sénégal"
"1752948724-543","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces   - Rufisque","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-2306673","113","https://sn.coinafrique.com/categorie/villas?page=113","3","2","","Dakar, Sénégal"
"1752948727-544","https://sn.coinafrique.com/categorie/villas","Vente villa R+1  - Zac Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-2306682","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948730-545","https://sn.coinafrique.com/categorie/villas","Vente villa 200 m² r+3  Mamelle Aeroport","https://sn.coinafrique.com/annonce/villas/vente-villa-200-m-r3-mamelle-aeroport-2306720","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948733-546","https://sn.coinafrique.com/categorie/villas","Vente villa R+1","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-2306761","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948736-547","https://sn.coinafrique.com/categorie/villas","Vente Villa Saly","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-2306922","113","https://sn.coinafrique.com/categorie/villas?page=113","15","14","200 m2","Mbour, Sénégal"
"1752948739-548","https://sn.coinafrique.com/categorie/villas","Vente Villa","https://sn.coinafrique.com/annonce/villas/vente-villa-2307001","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948742-549","https://sn.coinafrique.com/categorie/villas","Vente Villa Ouest Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-2307027","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948745-550","https://sn.coinafrique.com/categorie/villas","Vente villa R+1   - Almadies 2","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-almadies-2-2307106","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948748-551","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-2307129","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948751-552","https://sn.coinafrique.com/categorie/villas","Vente Villa - Parcelle Assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-parcelle-assainies-2307565","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Parcelle Assainies, Dakar, Sénégal"
"1752948754-553","https://sn.coinafrique.com/categorie/villas","Vente Villa Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2307837","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar, Sénégal"
"1752948757-554","https://sn.coinafrique.com/categorie/villas","Vente villas 6 pièces - Ouest foire","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ouest-foire-2307956","113","https://sn.coinafrique.com/categorie/villas?page=113","6","3","150","Yoff, Dakar, Sénégal"
"1752948760-555","https://sn.coinafrique.com/categorie/villas","Vente villa 8 pièces - Fann résidence","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-fann-residence-2308013","113","https://sn.coinafrique.com/categorie/villas?page=113","9","9","1200 m2","Dakar, Sénégal"
"1752948764-556","https://sn.coinafrique.com/categorie/villas","Location villa 9 pièces - Fann résidence","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-fann-residence-2308043","113","https://sn.coinafrique.com/categorie/villas?page=113","9","9","1200 m2","Dakar, Sénégal"
"1752948767-557","https://sn.coinafrique.com/categorie/villas","Vente villas R+2 -  Cité fadia","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-cite-fadia-2308044","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Dakar, Sénégal"
"1752948770-558","https://sn.coinafrique.com/categorie/villas","Vente Villa - Almadies 2","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-2308114","113","https://sn.coinafrique.com/categorie/villas?page=113","175","","","Dakar, Sénégal"
"1752948773-559","https://sn.coinafrique.com/categorie/villas","Vente Villa 150m² - Parcelles assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-150m-parcelles-assainies-2308685","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Parcelle Assainies, Dakar, Sénégal"
"1752948776-560","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 - Parcelles assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-2308687","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Parcelle Assainies, Dakar, Sénégal"
"1752948780-561","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 - Parcelles assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-2308705","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Parcelle Assainies, Dakar, Sénégal"
"1752948783-562","https://sn.coinafrique.com/categorie/villas","Vente Villa 150m² - Parcelles assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-150m-parcelles-assainies-2308722","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Parcelle Assainies, Dakar, Sénégal"
"1752948786-563","https://sn.coinafrique.com/categorie/villas","Vente Villa - Cambérène","https://sn.coinafrique.com/annonce/villas/vente-villa-camberene-2308742","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Cambérène, Dakar, Sénégal"
"1752948789-564","https://sn.coinafrique.com/categorie/villas","Vente Villa R+2 - Parcelles assainies unité 16","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-parcelles-assainies-unite-16-2308755","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Parcelle Assainies, Dakar, Sénégal"
"1752948792-565","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 - Parcelles assainies unité 16","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-unite-16-2308762","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Parcelle Assainies, Dakar, Sénégal"
"1752948795-566","https://sn.coinafrique.com/categorie/villas","Vente Villa R+4 - Golf","https://sn.coinafrique.com/annonce/villas/vente-villa-r4-golf-2308774","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Medina, Dakar, Sénégal"
"1752948798-567","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Nord foire","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-nord-foire-2310194","113","https://sn.coinafrique.com/categorie/villas?page=113","8","3","160 m2","Yoff, Dakar, Sénégal"
"1752948802-568","https://sn.coinafrique.com/categorie/villas","Location Villa Tivaouane Peulh","https://sn.coinafrique.com/annonce/villas/location-villa-tivaouane-peulh-2311215","113","https://sn.coinafrique.com/categorie/villas?page=113","150 m2","","","Cambérène, Dakar, Sénégal"
"1752948805-569","https://sn.coinafrique.com/categorie/villas","Vente villa   - Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-mbao-2311219","113","https://sn.coinafrique.com/categorie/villas?page=113","150 m2","","","Cambérène, Dakar, Sénégal"
"1752948810-570","https://sn.coinafrique.com/categorie/villas","Vente villa R+1 - Point E","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-point-e-2311337","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar Plateau, Dakar, Sénégal"
"1752948813-571","https://sn.coinafrique.com/categorie/villas","Vente maison  - Bourguiba","https://sn.coinafrique.com/annonce/villas/vente-maison-bourguiba-2311351","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Dakar Plateau, Dakar, Sénégal"
"1752948817-572","https://sn.coinafrique.com/categorie/villas","Vente villa 7 pièces - Diakhay","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-diakhay-2311920","113","https://sn.coinafrique.com/categorie/villas?page=113","150 m2","","","Rufisque, Sénégal"
"1752948820-573","https://sn.coinafrique.com/categorie/villas","Vente villas 04 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villas-04-pieces-dakar-2312030","113","https://sn.coinafrique.com/categorie/villas?page=113","4","3","302","Dakar, Sénégal"
"1752948822-574","https://sn.coinafrique.com/categorie/villas","Vente villa R+2 - Liberté 6","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-liberte-6-2312261","113","https://sn.coinafrique.com/categorie/villas?page=113","2","3","155 m2","Dakar, Sénégal"
"1752948826-575","https://sn.coinafrique.com/categorie/villas","Vente villas 04 pièces - Ouakam","https://sn.coinafrique.com/annonce/villas/vente-villas-04-pieces-ouakam-2312270","113","https://sn.coinafrique.com/categorie/villas?page=113","4","150","","Ouakam, Dakar, Sénégal"
"1752948829-576","https://sn.coinafrique.com/categorie/villas","Vente Villas - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2312909","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Dakar, Sénégal"
"1752948832-577","https://sn.coinafrique.com/categorie/villas","Vente Villas - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2313045","113","https://sn.coinafrique.com/categorie/villas?page=113","150","","","Dakar, Sénégal"
"1752948835-578","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-mbour-2313143","113","https://sn.coinafrique.com/categorie/villas?page=113","5","2","400","Mbour, Sénégal"
"1752948838-579","https://sn.coinafrique.com/categorie/villas","Location villas 5 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2313161","113","https://sn.coinafrique.com/categorie/villas?page=113","5","4","400","Dakar, Sénégal"
"1752948841-580","https://sn.coinafrique.com/categorie/villas","Location Villas 5 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2313462","113","https://sn.coinafrique.com/categorie/villas?page=113","5","4","500","Dakar, Sénégal"
"1752948844-581","https://sn.coinafrique.com/categorie/villas","Location villa meublée 3 pièces","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-3-pieces-2313832","113","https://sn.coinafrique.com/categorie/villas?page=113","","","","Saly, Sénégal"
"1752948847-582","https://sn.coinafrique.com/categorie/villas","Vente Villa R+3 - Boune","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-boune-2313863","113","https://sn.coinafrique.com/categorie/villas?page=113","4","150 m2","","Guediawaye, Dakar, Sénégal"
"1752948851-583","https://sn.coinafrique.com/categorie/villas","Vente villa - Serigne","https://sn.coinafrique.com/annonce/villas/vente-villa-serigne-2314862","113","https://sn.coinafrique.com/categorie/villas?page=113","5","2","100 m2","Touba, Sénégal"
"1752948854-584","https://sn.coinafrique.com/categorie/villas","Vente villa 3481 m² - Dakar Plateau","https://sn.coinafrique.com/annonce/villas/vente-villa-3481-m-dakar-plateau-2314902","113","https://sn.coinafrique.com/categorie/villas?page=113","3481 m2","","","Dakar, Sénégal"
"1752948857-585","https://sn.coinafrique.com/categorie/villas","Vente Villa commerciale 5 pièces - Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-commerciale-5-pieces-keur-massar-2314994","113","https://sn.coinafrique.com/categorie/villas?page=113","2","150 m2","","Dakar, Sénégal"
"1752948860-586","https://sn.coinafrique.com/categorie/villas","Location Villa 2 Pièces  Ngaparou","https://sn.coinafrique.com/annonce/villas/location-villa-2-pieces-ngaparou-2315515","113","https://sn.coinafrique.com/categorie/villas?page=113","3","2","400 m2","Saly, Sénégal"
"1752948864-587","https://sn.coinafrique.com/categorie/villas","Vente Villa 7 Pièces - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mbour-2315561","113","https://sn.coinafrique.com/categorie/villas?page=113","7","2","500","Mbour, Sénégal"
"1752948867-588","https://sn.coinafrique.com/categorie/villas","Vente Villa 08 pièces - Mermoz-Sacré Coeur","https://sn.coinafrique.com/annonce/villas/vente-villa-08-pieces-mermoz-sacre-coeur-2315788","113","https://sn.coinafrique.com/categorie/villas?page=113","8","7","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948876-589","https://sn.coinafrique.com/categorie/villas","Vente Villa 7 pièces 260 m² - Hann Maristes","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-260-m-hann-maristes-2315801","112","https://sn.coinafrique.com/categorie/villas?page=112","7","5","260","Hann Bel-Air, Dakar, Sénégal"
"1752948879-590","https://sn.coinafrique.com/categorie/villas","Location Villa 9 Pièces - Sicap Liberté 6","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-sicap-liberte-6-2315838","112","https://sn.coinafrique.com/categorie/villas?page=112","9","6","300","Sicap Liberté, Dakar, Sénégal"
"1752948882-591","https://sn.coinafrique.com/categorie/villas","Vente Villa Almadies 2","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2-2316709","112","https://sn.coinafrique.com/categorie/villas?page=112","","","","Dakar Plateau, Dakar, Sénégal"
"1752948885-592","https://sn.coinafrique.com/categorie/villas","Vente villa  9 pièces -  Fadia","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-fadia-2317192","112","https://sn.coinafrique.com/categorie/villas?page=112","10","5","150 m2","Biscuiterie, Dakar, Sénégal"
"1752948888-593","https://sn.coinafrique.com/categorie/villas","Vente villa","https://sn.coinafrique.com/annonce/villas/vente-villa-2317573","112","https://sn.coinafrique.com/categorie/villas?page=112","5","3","150 m2","Point E, Dakar, Sénégal"
"1752948891-594","https://sn.coinafrique.com/categorie/villas","Vente villa  7 pièces  -  Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-dakar-2317969","112","https://sn.coinafrique.com/categorie/villas?page=112","7","150 m2","","Dakar, Sénégal"
"1752948894-595","https://sn.coinafrique.com/categorie/villas","Vente Villa  5 piéces - Zack Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zack-mbao-2318001","112","https://sn.coinafrique.com/categorie/villas?page=112","7","5","150 m2","Dakar, Sénégal"
"1752948897-596","https://sn.coinafrique.com/categorie/villas","Vente Villa 12 pièces - Grand Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-grand-mbao-2318042","112","https://sn.coinafrique.com/categorie/villas?page=112","13","6","150 m2","Dakar, Sénégal"
"1752948901-597","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-2318082","112","https://sn.coinafrique.com/categorie/villas?page=112","6","4","150 m2","Dakar, Sénégal"
"1752948904-598","https://sn.coinafrique.com/categorie/villas","Vente Villa R+2 Zac Mbaw","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-zac-mbaw-2318698","112","https://sn.coinafrique.com/categorie/villas?page=112","","","","Dakar, Sénégal"
"1752948907-599","https://sn.coinafrique.com/categorie/villas","Vente Villa Soline","https://sn.coinafrique.com/annonce/villas/vente-villa-soline-2319307","112","https://sn.coinafrique.com/categorie/villas?page=112","32","5","750 m2","Saly, Sénégal"
"1752948910-600","https://sn.coinafrique.com/categorie/villas","Location villas 6 pièces - Mermoz sacré coeur","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-sacre-coeur-2319917","112","https://sn.coinafrique.com/categorie/villas?page=112","6","5","250","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948914-601","https://sn.coinafrique.com/categorie/villas","Vente Villa Petit Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2320063","112","https://sn.coinafrique.com/categorie/villas?page=112","5","3","150 m2","Point E, Dakar, Sénégal"
"1752948918-602","https://sn.coinafrique.com/categorie/villas","Vente Villa R+2 Saly","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-saly-2320087","112","https://sn.coinafrique.com/categorie/villas?page=112","13","300 m2","","Mbour, Sénégal"
"1752948920-603","https://sn.coinafrique.com/categorie/villas","Vente villa R+1 - Touba","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-touba-2320209","112","https://sn.coinafrique.com/categorie/villas?page=112","250 m2","","","Touba, Sénégal"
"1752948924-604","https://sn.coinafrique.com/categorie/villas","Location Villa R+1 - Liberté 6 extension","https://sn.coinafrique.com/annonce/villas/location-villa-r1-liberte-6-extension-2320375","112","https://sn.coinafrique.com/categorie/villas?page=112","8","5","400 m2","Sicap Liberté, Dakar, Sénégal"
"1752948927-605","https://sn.coinafrique.com/categorie/villas","Location Duplex 5 pièces Cité Keur Gorgui","https://sn.coinafrique.com/annonce/villas/location-duplex-5-pieces-cite-keur-gorgui-2320387","112","https://sn.coinafrique.com/categorie/villas?page=112","4","4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752948931-606","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Bambilor","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-bambilor-2320443","112","https://sn.coinafrique.com/categorie/villas?page=112","5","4","300","Rufisque, Sénégal"
"1752948934-607","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 - Almadies 2","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-almadies-2-2320488","112","https://sn.coinafrique.com/categorie/villas?page=112","2","","","Diamniadio, Sénégal"
"1752948936-608","https://sn.coinafrique.com/categorie/villas","Vente villa   6 pièces   - Kounoune","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-kounoune-2321364","112","https://sn.coinafrique.com/categorie/villas?page=112","5","3","300 m2","Point E, Dakar, Sénégal"
"1752948939-609","https://sn.coinafrique.com/categorie/villas","Vente villa  4 pièces -  Keur massar","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2322025","112","https://sn.coinafrique.com/categorie/villas?page=112","4","3","150 m2","Dakar, Sénégal"
"1752948943-610","https://sn.coinafrique.com/categorie/villas","Vente villa   -  Biagyi","https://sn.coinafrique.com/annonce/villas/vente-villa-biagyi-2322102","112","https://sn.coinafrique.com/categorie/villas?page=112","6","3","400 m2","Point E, Dakar, Sénégal"
"1752948946-611","https://sn.coinafrique.com/categorie/villas","Vente Villa  6 piéces - Ngor","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-ngor-2322121","112","https://sn.coinafrique.com/categorie/villas?page=112","4","3","600 m2","Point E, Dakar, Sénégal"
"1752948950-612","https://sn.coinafrique.com/categorie/villas","Vente Villa 4 Pièces 150 m² - Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-150-m-keur-massar-2323550","112","https://sn.coinafrique.com/categorie/villas?page=112","4","2","150","Rufisque, Sénégal"
"1752948952-613","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces - Somone","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-somone-2323767","112","https://sn.coinafrique.com/categorie/villas?page=112","3","2","300 m2","Thies, Sénégal"
"1752948956-614","https://sn.coinafrique.com/categorie/villas","Location Villas 09 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/villas/location-villas-09-pieces-sicap-liberte-2323966","112","https://sn.coinafrique.com/categorie/villas?page=112","9","6","300","Sicap Liberté, Dakar, Sénégal"
"1752948959-615","https://sn.coinafrique.com/categorie/villas","Location Villas 07 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/villas/location-villas-07-pieces-sicap-liberte-2324228","112","https://sn.coinafrique.com/categorie/villas?page=112","7","4","300","Sicap Liberté, Dakar, Sénégal"
"1752948962-616","https://sn.coinafrique.com/categorie/villas","Vente Villas 9 pièces - Sicap liberté","https://sn.coinafrique.com/annonce/villas/vente-villas-9-pieces-sicap-liberte-2324386","112","https://sn.coinafrique.com/categorie/villas?page=112","9","6","120","Sicap Liberté, Dakar, Sénégal"
"1752948965-617","https://sn.coinafrique.com/categorie/villas","Vente Duplex 365 m² Fann Résidence","https://sn.coinafrique.com/annonce/villas/vente-duplex-365-m-fann-residence-2324435","112","https://sn.coinafrique.com/categorie/villas?page=112","3","3","365 m2","Fann, Dakar, Sénégal"
"1752948968-618","https://sn.coinafrique.com/categorie/villas","Vente villa - Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2324614","112","https://sn.coinafrique.com/categorie/villas?page=112","5","3","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752948971-619","https://sn.coinafrique.com/categorie/villas","Vente Villa - Saly Niakh Niakhal","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-niakh-niakhal-2324698","112","https://sn.coinafrique.com/categorie/villas?page=112","270 m2","","","Mbour, Sénégal"
"1752948974-620","https://sn.coinafrique.com/categorie/villas","Location Villa - Saly","https://sn.coinafrique.com/annonce/villas/location-villa-saly-2324707","112","https://sn.coinafrique.com/categorie/villas?page=112","3","1","","Mbour, Sénégal"
"1752948977-621","https://sn.coinafrique.com/categorie/villas","Vente villa  - Sacré cœur","https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-2324766","112","https://sn.coinafrique.com/categorie/villas?page=112","","","","Dakar, Sénégal"
"1752948981-622","https://sn.coinafrique.com/categorie/villas","Vente villa  R+2 - Nord Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-nord-foire-2326994","112","https://sn.coinafrique.com/categorie/villas?page=112","","","","Dakar Plateau, Dakar, Sénégal"
"1752948985-623","https://sn.coinafrique.com/categorie/villas","Vente villa - Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-mbao-2327197","112","https://sn.coinafrique.com/categorie/villas?page=112","150 m2","","","Biscuiterie, Dakar, Sénégal"
"1752948988-624","https://sn.coinafrique.com/categorie/villas","Vente Villa Duplex 6 piéces   - Fann Mermoz","https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-6-pieces-fann-mermoz-2327299","112","https://sn.coinafrique.com/categorie/villas?page=112","6","400 m2","","Fann, Dakar, Sénégal"
