web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,superficie (m2),prix,adresse,image lien-src
"1752966168-80","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 150 m² - Nord-foire","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-nord-foire-2829047","119","https://sn.coinafrique.com/categorie/terrains?page=119","150 m2","55 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2836600_uploaded_image1_1608200880.jpg"
"1752966170-81","https://sn.coinafrique.com/categorie/terrains","Terrains 1000 m2 - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-1000-m2-dakar-2829836","119","https://sn.coinafrique.com/categorie/terrains?page=119","1000","2 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5334919_uploaded_image1_1747646379.jpg"
"1752966173-82","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m 2- Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-2-dakar-2830085","119","https://sn.coinafrique.com/categorie/terrains?page=119","150","3 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3045203_uploaded_image1_1617798833.jpg"
"1752966176-83","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² -  Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-2830108","119","https://sn.coinafrique.com/categorie/terrains?page=119","150 m2","8 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4876977_uploaded_image1_1722791635.jpg"
"1752966178-84","https://sn.coinafrique.com/categorie/terrains","Terrains 550  m² - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/terrains/terrains-550-m-mermoz-sacre-coeur-2830137","119","https://sn.coinafrique.com/categorie/terrains?page=119","550","650 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2830137_uploaded_image1_1607950055.jpg"
"1752966181-85","https://sn.coinafrique.com/categorie/terrains","Terrains  - Niague","https://sn.coinafrique.com/annonce/terrains/terrains-niague-2830220","118","https://sn.coinafrique.com/categorie/terrains?page=118","","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2830220_uploaded_image1_1607952457.jpg"
"1752966184-86","https://sn.coinafrique.com/categorie/terrains","Terrains 200 m²  - Ngor","https://sn.coinafrique.com/annonce/terrains/terrains-200-m-ngor-2830551","118","https://sn.coinafrique.com/categorie/terrains?page=118","200","95 000 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5167070_uploaded_image1_1738589276.jpg"
"1752966186-87","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Yoff","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-yoff-2830566","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","60 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2830566_uploaded_image1_1607960721.jpg"
"1752966189-88","https://sn.coinafrique.com/categorie/terrains","Terrains - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-diamniadio-2830686","118","https://sn.coinafrique.com/categorie/terrains?page=118","800000","8 000 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5335779_uploaded_image1_1747673513.jpg"
"1752966192-89","https://sn.coinafrique.com/categorie/terrains","Vente Terrains - Zone Des Niayes","https://sn.coinafrique.com/annonce/terrains/vente-terrains-zone-des-niayes-2830960","118","https://sn.coinafrique.com/categorie/terrains?page=118","225 m2","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_2830960_uploaded_image1_1607971725.jpg"
"1752966195-90","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 150m² - Niacoulrap","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-niacoulrap-2831015","118","https://sn.coinafrique.com/categorie/terrains?page=118","","5 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2831015_uploaded_image1_1607974305.jpg"
"1752966198-91","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 225m²  - Keur Moussa","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225m-keur-moussa-2831127","118","https://sn.coinafrique.com/categorie/terrains?page=118","225","1 400 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2831127_uploaded_image1_1607977878.jpg"
"1752966200-92","https://sn.coinafrique.com/categorie/terrains","Vente terrains 505 m² - Saly","https://sn.coinafrique.com/annonce/terrains/vente-terrains-505-m-saly-2831373","118","https://sn.coinafrique.com/categorie/terrains?page=118","505","25 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2831373_uploaded_image1_1607987391.jpg"
"1752966203-93","https://sn.coinafrique.com/categorie/terrains","Vente terrain - Nord Foire","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nord-foire-2831423","118","https://sn.coinafrique.com/categorie/terrains?page=118","150 m2","60 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5107687_uploaded_image1_1735218470.jpg"
"1752966205-94","https://sn.coinafrique.com/categorie/terrains","Terrain 526 m² - Sicap Foire","https://sn.coinafrique.com/annonce/terrains/terrain-526-m-sicap-foire-2831851","118","https://sn.coinafrique.com/categorie/terrains?page=118","526 m2","425 000 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831851_uploaded_image1_1608020768.jpg"
"1752966208-95","https://sn.coinafrique.com/categorie/terrains","Terrains 2700 m2  - Ngaparou","https://sn.coinafrique.com/annonce/terrains/terrains-2700-m2-ngaparou-2832593","118","https://sn.coinafrique.com/categorie/terrains?page=118","2700","130 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2832593_uploaded_image1_1608039952.jpg"
"1752966211-96","https://sn.coinafrique.com/categorie/terrains","Terrain - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-2832670","118","https://sn.coinafrique.com/categorie/terrains?page=118","425 m2","45 000 000 CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_2832670_uploaded_image1_1608042068.jpg"
"1752966213-97","https://sn.coinafrique.com/categorie/terrains","Terrain - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-mboro-2832751","118","https://sn.coinafrique.com/categorie/terrains?page=118","1250 m2","10 000 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_5313640_uploaded_image1_1746494985.jpg"
"1752966216-98","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m² - Keur massar","https://sn.coinafrique.com/annonce/terrains/terrains-150-m-keur-massar-2832841","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","14 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5422835_uploaded_image1_1752506387.jpg"
"1752966219-99","https://sn.coinafrique.com/categorie/terrains","Vente Terrain - Nianing","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nianing-2833213","118","https://sn.coinafrique.com/categorie/terrains?page=118","1600 m2","30 000 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3568938_uploaded_image2_1644945082.jpeg"
"1752966222-100","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 150 m² - Rufisque","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-rufisque-2833578","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","23 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5424234_uploaded_image1_1752583008.jpg"
"1752966225-101","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 150 m² - Rufisque Lebougui 2000","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-rufisque-lebougui-2000-2833582","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","14 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2833582_uploaded_image1_1608072252.jpg"
"1752966228-102","https://sn.coinafrique.com/categorie/terrains","Terrains 05 ha - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrains-05-ha-bambilor-2834628","118","https://sn.coinafrique.com/categorie/terrains?page=118","50000","20 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2834628_uploaded_image1_1608121736.jpg"
"1752966231-103","https://sn.coinafrique.com/categorie/terrains","Terrain 2 ha  - Lac Rose","https://sn.coinafrique.com/annonce/terrains/terrain-2-ha-lac-rose-2835203","118","https://sn.coinafrique.com/categorie/terrains?page=118","20000 m2","14 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3451269_uploaded_image1_1637686341.jpg"
"1752966233-104","https://sn.coinafrique.com/categorie/terrains","Terrains 300 m²  - Niaga","https://sn.coinafrique.com/annonce/terrains/terrains-300-m-niaga-2835212","118","https://sn.coinafrique.com/categorie/terrains?page=118","300","70 000 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4652951_uploaded_image1_1711028424.jpg"
"1752966236-105","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 1000m² - Dakar","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1000m-dakar-2835588","118","https://sn.coinafrique.com/categorie/terrains?page=118","1000","2 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4770822_uploaded_image1_1717090410.jpg"
"1752966239-106","https://sn.coinafrique.com/categorie/terrains","Vente Terrains 512m²  - Dakar","https://sn.coinafrique.com/annonce/terrains/vente-terrains-512m-dakar-2835602","118","https://sn.coinafrique.com/categorie/terrains?page=118","512","300 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2835602_uploaded_image1_1608148319.jpg"
"1752966241-107","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 1000m² - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrain-1000m-almadies-2835612","118","https://sn.coinafrique.com/categorie/terrains?page=118","1000","800 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5240017_uploaded_image1_1742385654.jpg"
"1752966244-108","https://sn.coinafrique.com/categorie/terrains","Vente Terrain 300 m² - Gandigal","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-gandigal-2836056","118","https://sn.coinafrique.com/categorie/terrains?page=118","","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2836056_uploaded_image1_1608166053.jpg"
"1752966246-109","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m2 - Niaga","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-niaga-2836169","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","2 500 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4813782_uploaded_image1_1719500702.jpg"
"1752966249-110","https://sn.coinafrique.com/categorie/terrains","Terrain 200 m2 - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-dakar-2836204","118","https://sn.coinafrique.com/categorie/terrains?page=118","200","80 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5268762_uploaded_image1_1743962849.jpg"
"1752966252-111","https://sn.coinafrique.com/categorie/terrains","Terrain 204 m2 - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-204-m2-mbao-2836222","118","https://sn.coinafrique.com/categorie/terrains?page=118","204","23 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2836222_uploaded_image2_1608190493.jpeg"
"1752966254-112","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-ndiass-2836590","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","Prix sur demande","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4420007_uploaded_image1_1697539970.jpg"
"1752966257-113","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m2 - Dakar Nord Foire","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-dakar-nord-foire-2836600","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2836600_uploaded_image1_1608200880.jpg"
"1752966260-114","https://sn.coinafrique.com/categorie/terrains","Terrains 320 m2 - Mbour","https://sn.coinafrique.com/annonce/terrains/terrains-320-m2-mbour-2836988","118","https://sn.coinafrique.com/categorie/terrains?page=118","320","8 000 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2836988_uploaded_image1_1608207604.jpg"
"1752966262-115","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Niaga","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-2837075","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","4 500 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4813782_uploaded_image1_1719500702.jpg"
"1752966265-116","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Niaga","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-2837104","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","2 000 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4813782_uploaded_image1_1719500702.jpg"
"1752966267-117","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150-diamniadio-2837114","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","6 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5040726_uploaded_image1_1731441893.jpg"
"1752966270-118","https://sn.coinafrique.com/categorie/terrains","Terrains 225 m2 - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-ndiass-2837247","118","https://sn.coinafrique.com/categorie/terrains?page=118","225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3929865_uploaded_image1_1666344155.jpg"
"1752966272-119","https://sn.coinafrique.com/categorie/terrains","Terrains 225 m2 - Sébikotane","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-sebikotane-2837442","118","https://sn.coinafrique.com/categorie/terrains?page=118","225","6 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2837442_uploaded_image1_1608218070.jpg"
"1752966275-120","https://sn.coinafrique.com/categorie/terrains","Terrain 2 lots  225 m2  - Diass","https://sn.coinafrique.com/annonce/terrains/terrain-2-lots-225-m2-diass-2837570","118","https://sn.coinafrique.com/categorie/terrains?page=118","225 m2","1 250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2837570_uploaded_image1_1608220946.jpg"
"1752966279-121","https://sn.coinafrique.com/categorie/terrains","Terrains 150  m2 - Niaga","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-2837613","118","https://sn.coinafrique.com/categorie/terrains?page=118","150","3 000 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4813782_uploaded_image1_1719500702.jpg"
"1752966282-122","https://sn.coinafrique.com/categorie/terrains","Terrains 300 m2 - Dakar - Mariste 3","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-dakar-mariste-3-2837699","118","https://sn.coinafrique.com/categorie/terrains?page=118","300","100 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2837699_uploaded_image1_1608223159.jpg"
"1752966285-123","https://sn.coinafrique.com/categorie/terrains","Vente terrain - Baie","https://sn.coinafrique.com/annonce/terrains/vente-terrain-baie-2837715","118","https://sn.coinafrique.com/categorie/terrains?page=118","150 m2","15 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2837715_uploaded_image2_1608223723.jpeg"
"1752966288-124","https://sn.coinafrique.com/categorie/terrains","Terrains 196 m2 - Yoff-Diamalaye","https://sn.coinafrique.com/annonce/terrains/terrains-196-m2-yoff-diamalaye-2837755","118","https://sn.coinafrique.com/categorie/terrains?page=118","196","55 000 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2837755_uploaded_image1_1608224664.jpg"
